biojava,IIO_INEFFICIENT_INDEX_OF,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-core/src/main/java/org/biojava/nbio/core/sequence/loader/UniprotProxySequenceReader.java,526,"				int lastIndex = sb.indexOf("">"", index);
"
biojava,IIO_INEFFICIENT_INDEX_OF,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-core/src/main/java/org/biojava/nbio/core/sequence/loader/UniprotProxySequenceReader.java,656,"				int lastIndex = sb.indexOf("">"", index);
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/xml/MultipleAlignmentXMLParser.java,272,"			ensemble.setCalculationTime(new Long(time));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/StructureAlignmentOptimizer.java,322,"				System.out.println(String.format(""   optimize converged at %d iterations\n"", i));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/demo/DemoAsa.java,102,"			System.out.printf(nThreads+"" threads, time: %4.1fs -- x%2.1f\n"",runTimes[nThreads-1],runTimes[0]/runTimes[nThreads-1]);
"
biojava,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/multiple/mc/MultipleMcParameters.java,151,"		randomSeed = new Random().nextInt(10000);
"
biojava,CNT_ROUGH_CONSTANT_VALUE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-protein-disorder/src/main/java/org/biojava/nbio/ronn/ORonnModel.java,104,"		fDisor = (float) (Math.exp(-0.5 * Math.pow(est - thold.mu1, 2.0)
			/ thold.sigma1) / (Math.sqrt(6.28) * thold.sigma1));
"
biojava,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/symmetry/internal/CESymmParameters.java,134,"		rndSeed = new Random().nextInt(10000);
"
biojava,NP_IMMEDIATE_DEREFERENCE_OF_READLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-protein-disorder/src/main/java/org/biojava/nbio/ronn/ModelLoader.java,186,"				line = bfr.readLine().trim();
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure-gui/src/main/java/org/biojava/nbio/structure/align/gui/jmol/StructureAlignmentJmol.java,261,"		labelTable.put(new Integer(100),new JLabel(""100%""));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure-gui/src/main/java/org/biojava/nbio/structure/align/gui/jmol/StructureAlignmentJmol.java,262,"		labelTable.put(new Integer(200),new JLabel(""200%""));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure-gui/src/main/java/org/biojava/nbio/structure/align/gui/jmol/StructureAlignmentJmol.java,263,"		labelTable.put(new Integer(300),new JLabel(""300%""));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure-gui/src/main/java/org/biojava/nbio/structure/align/gui/jmol/StructureAlignmentJmol.java,264,"		labelTable.put(new Integer(400),new JLabel(""400%""));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure-gui/src/main/java/org/biojava/nbio/structure/align/gui/jmol/StructureAlignmentJmol.java,265,"		labelTable.put(new Integer(500),new JLabel(""500%""));
"
biojava,DM_STRING_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-genome/src/main/java/org/biojava/nbio/genome/parsers/gff/GeneIDGFF2Reader.java,152,"			attributes = new String(s.substring(start, end));
"
biojava,DM_FP_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-core/src/main/java/org/biojava/nbio/core/search/io/blast/BlastTabularParser.java,152,"						hspBuilder
							.setHspAlignLen(new Integer(alnLength))
							.setHspGaps(new Integer(gapOpenCount))
							.setHspQueryFrom(new Integer(queryStart))
							.setHspQueryTo(new Integer(queryEnd))
							.setHspHitFrom(new Integer(subjectStart))
							.setHspHitTo(new Integer(subjectEnd))
							.setHspEvalue(new Double(evalue))
							.setHspBitScore(new Double(bitScore))
							.setPercentageIdentity(new Double(percIdentity)/100)
							.setMismatchCount(new Integer(mismatchCount));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/ce/CECalculator.java,1950,"			String msg = String.format(""size=0 time=%d comb=%d\n"", (int)(time_q), nTraces);
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-core/src/main/java/org/biojava/nbio/core/search/io/blast/BlastXMLParser.java,138,"					blastHitBuilder
						.setHitNum(new Integer(XMLHelper.selectSingleElement(hitElement, ""Hit_num"").getTextContent()))
						.setHitId(XMLHelper.selectSingleElement(hitElement, ""Hit_id"").getTextContent())
						.setHitDef(XMLHelper.selectSingleElement(hitElement, ""Hit_def"").getTextContent())
						.setHitAccession(XMLHelper.selectSingleElement(hitElement, ""Hit_accession"").getTextContent())
						.setHitLen(new Integer(XMLHelper.selectSingleElement(hitElement, ""Hit_len"").getTextContent()));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-core/src/main/java/org/biojava/nbio/core/search/io/blast/BlastXMLParser.java,159,"							blastHspBuilder
								.setHspNum(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_num"").getTextContent()))
								.setHspBitScore(new Double(XMLHelper.selectSingleElement(hspElement, ""Hsp_bit-score"").getTextContent()))
								.setHspScore(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_score"").getTextContent()))
								.setHspEvalue(evalue)
								.setHspQueryFrom(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_query-from"").getTextContent()))
								.setHspQueryTo(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_query-to"").getTextContent()))
								.setHspHitFrom(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_hit-from"").getTextContent()))
								.setHspHitTo(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_hit-to"").getTextContent()))
								.setHspQueryFrame(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_query-frame"").getTextContent()))
								.setHspHitFrame(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_hit-frame"").getTextContent()))
								.setHspIdentity(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_identity"").getTextContent()))
								.setHspPositive(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_positive"").getTextContent()))
								.setHspGaps(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_gaps"").getTextContent()))
								.setHspAlignLen(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_align-len"").getTextContent()))
								.setHspQseq(XMLHelper.selectSingleElement(hspElement, ""Hsp_qseq"").getTextContent())
								.setHspHseq(XMLHelper.selectSingleElement(hspElement, ""Hsp_hseq"").getTextContent())
								.setHspIdentityString(XMLHelper.selectSingleElement(hspElement, ""Hsp_midline"").getTextContent());
"
biojava,DM_FP_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-core/src/main/java/org/biojava/nbio/core/search/io/blast/BlastXMLParser.java,160,"							blastHspBuilder
								.setHspNum(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_num"").getTextContent()))
								.setHspBitScore(new Double(XMLHelper.selectSingleElement(hspElement, ""Hsp_bit-score"").getTextContent()))
								.setHspScore(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_score"").getTextContent()))
								.setHspEvalue(evalue)
								.setHspQueryFrom(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_query-from"").getTextContent()))
								.setHspQueryTo(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_query-to"").getTextContent()))
								.setHspHitFrom(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_hit-from"").getTextContent()))
								.setHspHitTo(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_hit-to"").getTextContent()))
								.setHspQueryFrame(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_query-frame"").getTextContent()))
								.setHspHitFrame(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_hit-frame"").getTextContent()))
								.setHspIdentity(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_identity"").getTextContent()))
								.setHspPositive(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_positive"").getTextContent()))
								.setHspGaps(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_gaps"").getTextContent()))
								.setHspAlignLen(new Integer(XMLHelper.selectSingleElement(hspElement, ""Hsp_align-len"").getTextContent()))
								.setHspQseq(XMLHelper.selectSingleElement(hspElement, ""Hsp_qseq"").getTextContent())
								.setHspHseq(XMLHelper.selectSingleElement(hspElement, ""Hsp_hseq"").getTextContent())
								.setHspIdentityString(XMLHelper.selectSingleElement(hspElement, ""Hsp_midline"").getTextContent());
"
biojava,DM_FP_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/model/AFPChain.java,235,"		this.dvar = new Double(o.dvar);
"
biojava,DM_FP_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/model/AFPChain.java,450,"		dvar = new Double(0);
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/ClusterAltAligs.java,97,"					currentCluster.add(new Integer(j));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,121,"			if(debug)
				System.out.println(String.format(""block %d original size %d rmsd %.3f maxt %.2f cut at %d\n"", bk, blockSize[bk], maxs, maxt, cut));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,132,"			if(debug)
				System.out.println(String.format(""  split into %d and %d sizes\n"", blockSize[bk], blockSize[bk + 1]));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,148,"			if(debug)
				System.out.println(String.format(""Split %d times:\n"", blockNum - blockNum0));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,151,"				if(debug)
					System.out.println(String.format(""  block %d size %d from %d rmsd %.3f\n"", i, blockSize[i], block2Afp[i], blockRmsd[i]));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,221,"		if(blockNumOld > blockNum)
			if(debug)
				System.out.println(
						String.format(""Delete %d small blocks\n"", blockNumOld - blockNum)
				);
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,279,"				if(debug)
					System.out.println(String.format(""merge block %d (rmsd %.3f) and %d (rmsd %.3f), total rmsd %.3f\n"",
							minb1, blockRmsd[minb1], minb2, blockRmsd[minb2], minrmsd));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPPostProcessor.java,314,"			if(debug)
				System.out.println(String.format(""Merge %d blocks, remaining %d blocks\n"", merge, blockNum));
"
biojava,DM_STRING_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-genome/src/main/java/org/biojava/nbio/genome/parsers/gff/GeneMarkGTFReader.java,152,"			attributes = new String(s.substring(start, end));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,71,"		escapeChars.put(new Character('W'), new Character(' '));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,72,"		escapeChars.put(new Character('t'), new Character('\t'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,73,"		escapeChars.put(new Character(':'), new Character(':'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,74,"		escapeChars.put(new Character(','), new Character(','));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,75,"		escapeChars.put(new Character('""'), new Character('""'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,76,"		escapeChars.put(new Character('\''), new Character('\''));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,77,"		escapeChars.put(new Character('\\'), new Character('\\'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,78,"		escapeChars.put(new Character('{'), new Character('{'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,79,"		escapeChars.put(new Character('}'), new Character('}'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,80,"		escapeChars.put(new Character('('), new Character('('));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,81,"		escapeChars.put(new Character(')'), new Character(')'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,82,"		escapeChars.put(new Character('['), new Character('['));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,83,"		escapeChars.put(new Character(']'), new Character(']'));
"
biojava,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/obo/OboFileParser.java,84,"		escapeChars.put(new Character('!'), new Character('!'));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/FatCatAligner.java,152,"			System.out.println(String.format(""total AFP %d\n"", afpNum));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPOptimizer.java,117,"				System.err.println(String.format(""optimize block %d (%d afp), region %d-%d(len %d), %d-%d(len %d)\n"",
						bk, blockSize[bk], b1, e1, e1-b1, b2, e2, e2-b2));
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPOptimizer.java,132,"			if(debug)
				System.out.println(String.format("" optimized len=%d, rmsd %f\n"", optLen[bk], optRmsd[bk]));
"
biojava,UI_INHERITANCE_UNSAFE_GETRESOURCE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/chem/ReducedChemCompProvider.java,32,"        try (InputStream inStream = this.getClass().getResourceAsStream(""/chemcomp/"" + name + "".cif.gz"")) {
"
biojava,DMI_USELESS_SUBSTRING,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-ontology/src/main/java/org/biojava/nbio/ontology/utils/AbstractAnnotation.java,150,"		return sb.substring(0);
"
biojava,DM_BOOLEAN_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/StrucAligParameters.java,133,"		Object[] params = new Object[]{new Integer(initialK) ,new Integer(seedFragmentLength),
				new Float(seedRmsdCutoff),
				new Integer(fragmentLength),
				new Integer(diagonalDistance), new Integer(diagonalDistance2), new Float(fragmentMiniDistance),
				new Integer(angleDiff),
				new Float(fragCompat), new Integer(maxrefine),
				new Boolean(reduceInitialFragments), new Double(joinRMSCutoff), new Boolean(joinPlo),
				new Boolean(doAngleCheck), new Boolean(doDistanceCheck), new Boolean(doRMSCheck),
				new Boolean(doDensityCheck), new Float(densityCutoff), new Float(create_co), new Integer(maxIter),
				new Float(gapOpen), new Float(gapExtension), new Integer(permutationSize), new Float(evalCutoff)};
"
biojava,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/align/fatcat/calc/AFPChainer.java,154,"		if(debug)
			System.out.println(String.format(""maximum score %f, %d\n"", maxsco, twi[currafp]));
"
biojava,SA_SELF_COMPUTATION,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/domain/pdp/Cut.java,73,"			for(jseg=0;jseg<iseg;jseg++)
				size1t+=(dom.getSegmentAtPos(jseg).getFrom() - dom.getSegmentAtPos(jseg).getFrom() + 1);
"
quickfixj,NM_METHOD_NAMING_CONVENTION,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/quickfixj/quickfixj-core/src/main/java/quickfix/Message.java,126,"    public static boolean InitializeXML(String url) {
"
quickfixj,NM_SAME_SIMPLE_NAME_AS_INTERFACE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/quickfixj/quickfixj-examples/executor/src/main/java/quickfix/examples/executor/Application.java,64,"public class Application extends quickfix.MessageCracker implements quickfix.Application {
"
quickfixj,NM_METHOD_NAMING_CONVENTION,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/quickfixj/quickfixj-core/src/main/java/quickfix/MessageCracker.java,113,"        public void Invoke(Message message, SessionID sessionID) throws IllegalArgumentException,
                IllegalAccessException, InvocationTargetException {
"
spring-comparing-template-engines,NM_CLASS_NAMING_CONVENTION,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/spring-comparing-template-engines/src/main/java/com/jeroenreijn/examples/model/i18nLayout.java,14,"public class i18nLayout implements Mustache.Lambda {
"
fabric8-maven-plugin,DMI_COLLECTION_OF_URLS,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/fabric8-maven-plugin/enricher/standard/src/main/java/io/fabric8/maven/enricher/standard/DependencyEnricher.java,60,"    private Set<URL> kubernetesDependencyArtifacts = new HashSet<>();
"
fabric8-maven-plugin,DMI_COLLECTION_OF_URLS,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/fabric8-maven-plugin/enricher/standard/src/main/java/io/fabric8/maven/enricher/standard/DependencyEnricher.java,61,"    private Set<URL> kubernetesTemplateDependencyArtifacts = new HashSet<>();
"
fabric8-maven-plugin,DMI_COLLECTION_OF_URLS,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/fabric8-maven-plugin/enricher/standard/src/main/java/io/fabric8/maven/enricher/standard/DependencyEnricher.java,62,"    private Set<URL> openshiftDependencyArtifacts = new HashSet<>();
"
webcam-capture,DM_NEXTINT_VIA_NEXTDOUBLE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/webcam-capture/webcam-capture/src/main/java/com/github/sarxos/webcam/ds/dummy/WebcamDummyDevice.java,62,"	byte g = (byte) (Math.random() * Byte.MAX_VALUE);
"
webcam-capture,DM_NEXTINT_VIA_NEXTDOUBLE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/webcam-capture/webcam-capture/src/main/java/com/github/sarxos/webcam/ds/dummy/WebcamDummyDevice.java,63,"	byte b = (byte) (Math.random() * Byte.MAX_VALUE);
"
webcam-capture,DMI_HARDCODED_ABSOLUTE_FILENAME,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/webcam-capture/webcam-capture-drivers/driver-fswebcam/src/main/java/com/github/sarxos/webcam/ds/fswebcam/FsWebcamDevice.java,319,"		pipe = new File(""/tmp/fswebcam-pipe-"" + vfile.getName() + "".mjpeg"");
"
webcam-capture,DMI_COLLECTION_OF_URLS,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/webcam-capture/webcam-capture-drivers/driver-mjpeg/src/main/java/com/github/sarxos/webcam/ds/mjpeg/MjpegCaptureDriver.java,31,"	private final Set<URL> urls = new LinkedHashSet<>();
"
SpringBootUnity,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/SpringBootUnity/redis/src/main/java/info/xiaomo/redis/job/TaskJob.java,38,"        int index = new Random().nextInt(LIST.size());
"
jol,DM_NUMBER_CTOR,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jol/jol-benchmarks/src/main/java/org/openjdk/jol/GraphInstanceBench.java,49,"            arr[c] = new Integer(c);
"
jol,UI_INHERITANCE_UNSAFE_GETRESOURCE,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jol/jol-core/src/main/java/org/openjdk/jol/vm/HotspotUnsafe.java,163,"        try (InputStream is = getClass().getResourceAsStream(name)) {
"
